ascl_id	credit	num_commas	num_semicolons	num_citations
1906.016	Batalha, Natasha E.; Mandell, Avi; Pontoppidan, Klaus; Stevenson, Kevin B.; Lewis, Nikole K.; Kalirai, Jason; Earl, Nick; Greene, Thomas; Albert, Loïc; Nielsen, Louise D.	10	9	41
1906.010	Czesla, Stefan; Schröter, Sebastian; Schneider, Christian P.; Huber, Klaus F.; Pfeifer, Fabian; Andreasen, Daniel T.; Zechmeister, Mathias	7	6	32
1906.008	Bonaldi, Anna; Bonato, Matteo; Galluzzi, Vincenzo; Harrison, Ian; Massardi, Marcella; Kay, Scott; De Zotti, Gianfranco; Brown, Michael L.	8	7	14
1906.007	Espinoza, Néstor; Cubillos, Patricio	2	1	72
1906.006	Enriquez, Emilio; Price, Danny	2	1	20
1906.012	Hausen, Ryan; Robertson, Brant	2	1	0
1907.005	Onose, Alexandru; Dabbech, Arwa; Wiaux, Yves	3	2	15
1906.015	Birdi, Jasleen; Repetti, Audrey; Wiaux, Yves	3	2	2
1906.014	Cárcamo, Miguel; Muñoz, Nicolás; Rannou, Fernando; Román, Pablo; Casassus, Simón; Osses, Axel; Moral, Victor	7	6	4
1907.001	Price-Whelan, Adrian M.; Foreman-Mackey, Daniel	2	1	5
1907.003	Hazelton, Bryna J.; Jacobs, Daniel C.; Pober, Jonathan C.; Beardsley, Adam P.	4	3	4
1907.004	Bocquet, Sebastian; Carter, Faustin W.	2	1	13
1907.007	Naik, Aneesh P.; Puchwein, Ewald; Davis, Anne-Christine; Sijacki, Debora; Desmond, Harry	5	4	1
1010.005	Drążkowska, Joanna; Hanasz, Michał; Kowalik, Kacper	3	2	1
1010.032	Bovy, Jo; Hogg, David W.; Roweis, Sam T.	3	2	2
1010.043	Conroy, Charlie; Gunn, James E.	2	1	15
1010.052	Brammer, Gabriel B.; van Dokkum, Pieter G.; Coppi, Paolo	3	2	1
1010.055	Parrent, Jerod; Branch, David; Jeffery, David	3	2	4
1010.056	Baron, E.; Chen, Bin; Hauschildt, P. H.	3	2	3
1010.074	Faber, Joshua; Lombardi, Jamie; Rasio, Fred	3	2	1
1011.013	Garcia-Bellido, Juan; Haugboelle, Troels	2	1	1
1102.026	Lewis, Antony; Challinor, Anthony	2	1	17
1102.027	Barnes, Joshua E.	1	0	5
1104.005	Bruzual, Gustavo; Charlot, Stéphane	2	1	2
1104.006	Vazdekis, Alexandre	1	0	2
1105.003	Cautun, Marius C.; van de Weygaert, Rien	2	1	17
1106.008	Bertschinger, Edmund	1	0	1
1106.011	Maccione, Luca; Evoli, Carmelo; Gaggero, Daniele; Grasso, Dario	4	3	2
1106.016	Wichmann, Rainer	1	0	7
1107.017	Ransom, Scott	1	0	16
1108.001	Kaiser, Nick	1	0	2
1108.003	Calabretta, M. R.	1	0	3
1108.006	Cid Fernandes, R.; Mateus, A.; Sodré, L.; Stasinska, G.; Gomes, J. M.	5	4	6
1108.013	Blinnikov, Sergei I.; Bartunov, Oleg S.	2	1	1
1108.018	Ocvirk, P.	1	0	1
1109.009	Pitrou, Cyril	1	0	1
1109.010	Tollerud, Erik	1	0	2
1109.018	Allen, R. J.; Ekers, R. D.; Terlouw, J. P.; Vogelaar, M. G. R.	4	3	1
1109.022	Hubeny, Ivan; Lanz, Thierry	2	1	31
1110.004	Wieczorek, Mark	1	0	1
1110.009	Shortridge, Keith	1	0	1
1111.008	Malapert, Jean-Christophe; Marseille, Matthieu	2	1	1
1111.015	N-Body Shop	0	0	1
1112.001	Devillard, Nicolas	1	0	1
1112.013	Downey, Elwood Charles	1	0	3
1112.014	Rhodes, Brandon Craig	1	0	7
1201.003	Portegies Zwart, S. F.; Verbunt, F.	2	1	9
1201.008	Chambers, John E.	1	0	6
1201.015	Frigo, Matteo; Johnson, Steven G.	2	1	9
1202.002	Kuchner, Marc	1	0	2
1202.006	Heck, Dieter; Pierog, Tanguy; Knapp, Johannes	3	2	2
1202.009	Sneden, Chris; Bean, Jacob; Ivans, Inese; Lucatello, Sara; Sobeck, Jennifer	5	4	25
1202.010	Sneden, Chris; Uomoto, Alan; Cottrell, Peter; Fitzpatrick, Mike	4	3	1
1202.015	Dullemond, C. P.; Juhasz, A.; Pohl, A.; Sereshti, F.; Shetty, R.; Peters, T.; Commercon, B.; Flock, M.	8	7	145
1203.012	Raab, Herbert	1	0	5
1206.001	Berrevoets, Cor; DeClerq, Bart; George, Tony; Makolkin, Dmitry; Maxson, Paul; Pilz, Bob; Presnyakov, Pavel; Roel, Eric; Weiller, Sylvain	9	8	1
1206.002	Lindberg Christensen, Lars; Nielsen, Lars Holm; Nielsen, Kaspar K.; Johansen, Teis; Hurt, Robert; de Martin, David	6	5	1
1206.013	Rasband, W. S.	1	0	3
1207.007	Tollerud, Erik	1	0	2
1207.011	Science Software Branch at STScI	0	0	11
1207.013	Southworth, John	1	0	1
1209.002	Plummer, Martyn	1	0	2
1210.015	Hobbs, George; Edwards, Russell	2	1	3
1210.019	Ott, Thomas	1	0	12
1211.002	Irwin, Alan W.	1	0	17
1302.004	Revaz, Yves	1	0	2
1303.004	Viti, Serena	1	0	1
1303.021	Budavari, Tamas; Lee, Matthias A.	2	1	2
1303.029	Fourt, O.; Starck, J.-L.; Sureau, F.; Bobin, J.; Moudden, Y.; Abrial, P.; Schmitt, J.	7	6	1
1304.014	Prunet, Simon; Pichon, Christophe	2	1	3
1304.016	Barber, C. Bradford; Dobkin, David P.; Huhdanpaa, Hannu	3	2	3
1304.020	Morisset, Christophe	1	0	15
1304.021	Luridiana, V.; Morisset, C.; Shaw, R. A.	3	2	2
1305.006	Hopkins, Philip F.	1	0	2
1305.010	Gildas Team	0	0	11
1306.007	Jensen, Eric	1	0	26
1306.008	Sutherland, Ralph; Dopita, Mike; Binette, Luc; Groves, Brent	4	3	4
1307.003	Schellart, Pim	1	0	2
1309.001	Collins, Karen; Kielkopf, John	2	1	22
1309.003	Sana, Hugues	1	0	1
1402.002	Beaumont, Chris; Robitaille, Thomas; Borkin, Michelle	3	2	4
1402.006	Hroch, Filip	1	0	5
1402.032	Peacock, J. A.; Smith, R. E.	2	1	3
1403.022	Currie, Malcolm J.; Berry, David S.	2	1	1
1405.013	Eaton, Nicholas; Draper, Peter W.; Allan, Alasdair; Naylor, Tim; Mukai, Koji; Currie, Malcolm J.; McCaughrean, Mark	7	6	1
1405.016	Howarth, I. D.; Murray, J.; Mills, D.; Berry, David S.	4	3	2
1405.018	Mills, Dave; Webb, John; Clayton, Martin; Gray, Norman	4	3	2
1406.007	Wallace, Patrick T.; Clayton, Chris A	2	1	1
1407.006	Allen, J. T.; Green, A. W.; Fogarty, L. M. R.; Sharp, R.; Nielsen, J.; Konstantopoulos, I.; Taylor, E. N.; Scott, N.; Cortese, L.; Richards, S. N.; Croom, S.; Owers, M. S.; Bauer, A. E.; Sweet, S. M.; Bryant, J. J.	15	14	11
1407.007	Shcherbakov, Roman V.	1	0	1
1407.017	Argo, Megan	1	0	3
1408.004	NASA High Energy Astrophysics Science Archive Research Center (HEASARC)	0	0	15
1408.015	Carswell, R. F.; Webb, J. K.	2	1	41
1408.016	Liske, Jochen	1	0	1
1408.017	Carswell, R.F.; Webb, J. K.; Cooke, A. J.; Irwin, M. J.	4	3	4
1408.019	Steiner, Andrew W.	1	0	8
1409.004	Rupke, David S. N.	1	0	5
1409.005	Rupke, David S. N.	1	0	4
1411.022	Shortridge, Keith; Meyerdierks, Horst; Currie, Malcolm J.; Davenhall, Clive; Jenness, Tim; Clayton, Martin	6	5	3
1502.003	Springel, Volker	1	0	3
1502.007	Mohan, Niruj; Rafferty, David	2	1	76
1502.012	Thompson, Robert	1	0	7
1503.005	Corrales, Lia	1	0	2
1503.008	Günther, Hans M.; Poppenhaeger, Katja	2	1	1
1504.003	ESO CPL Development Team	0	0	5
1504.004	Becker, Andrew	1	0	46
1504.007	Perrin, Marshall D.; Long, Joseph; Sivaramakrishnan, Anand; Lajoie, Charles-Phillipe; Elliot, Erin; Pueyo, Laurent; Albert, Loic	7	6	1
1505.001	Gastineau, M.; Laskar, J.; Manche, H.; Fienga, A.	4	3	1
1505.003	Kuhn, Max	1	0	1
1505.010	Ng, Pin T.; Maechler, Martin	2	1	1
1505.011	Stekhoven, Daniel J.	1	0	1
1505.015	AAO software team	0	0	14
1505.022	Lesur, Geoffroy	1	0	2
1507.003	Mort, Benjamin; Dulwich, Fred; Williams, Chris; Salvini, Stefano	4	3	1
1507.008	Barklem, P. S.; Piskunov, N.	2	1	3
1507.017	Kim, S.; Prato, L.; McLean, I.	3	2	7
1508.003	Cardiel, N; Gorgas, J.; Pedraz, S.; Cenarro, J.; Alonso, O; Gil de Paz, A.; García-Dabó, E.; Sánchez-Blázquez, P.; Mármol-Queraltó, E.; Toloba, E.	10	9	1
1508.008	Sheldon, Erin	1	0	5
1509.005	Smitka, Michael T.	1	0	2
1511.001	Price-Whelan, Adrian M.	1	0	1
1511.004	Nave, G.; Griesmann, U.; Brault, J. W.; Abrams, M. C.	4	3	7
1511.016	Southworth, John	1	0	6
1512.006	Murta, Alan	1	0	1
1512.012	Murthy, Jayant	1	0	1
1601.005	Knödlseder, Jürgen; Mayer, Michael; Deil, Christoph; Buehler, Rolf; Bregeon, Johan; Martin, Pierrick	6	5	1
1601.012	More, Surhud	1	0	1
1601.013	Pihajoki, Pauli	1	0	1
1602.011	Robotham, Aaron S.G.	1	0	5
1602.015	Hubber, David; Rosotti, Giovanni	2	1	3
1602.017	Pontoppidan, Klaus M.	1	0	1
1603.009	Sharma, Sanjib; Stello, Dennis	2	1	1
1603.013	Price, Danny C.	1	0	3
1604.001	Zenitani, Seiji	1	0	1
1604.003	Wright, Angus H.	1	0	1
1604.004	Robotham, Aaron S.G.	1	0	3
1604.008	Lang, Dustin; Hogg, David W.; Mykytyn, David	3	2	13
1605.005	Bania, Thomas; Wenger, Trey; Balser, Dana; Anderson, Loren	4	3	7
1605.006	Ginsburg, Adam; Kruijssen, J. M. Diederik; Longmore, Steven N.; Koch, Eric; Glover, Simon C. O.; Dale, James E.; Commerçon, Benoît; Giannetti, Andrea; McLeod, Anna F.; Testi, Leonardo; Zahorecz, Sarolta; Rathborne, Jill M.; Zhang, Qizhou; Fontani, Francesco; Beltrán, Maite T.; Rivilla, Victor M.	16	15	3
1606.014	Newville, Matthew; Stensitzki, Till; Allen, Daniel B; Rawlik, Michal; Ingargiola, Antonino; Nelson, Andrew	6	5	23
1607.002	Perret, Valentin	1	0	3
1608.004	Cubillos, Patricio; Blecic, Jasmina; Harrington, Joseph; Rojo, Patricio; Lust, Nate; Bowman, Oliver; Stemm, Madison; Foster, Andrew; Loredo, Thomas J.; Fortney, Jonathan; Madhusudhan, Nikku	11	10	4
1608.018	Gourgoulhon, Eric; Grandclément, Philippe; Marck, Jean-Alain; Novak, Jérôme; Taniguchi, Keisuke	5	4	14
1609.011	Bradley, Larry; Sipocz, Brigitta; Robitaille, Thomas; Tollerud, Erik; Deil, Christoph; Vinícius, Zè; Barbary, Kyle; Günther, Hans Moritz; Bostroem, Azalee; Droettboom, Michael; Bray, Erik; Bratholm, Lars Andersen; Pickering, T. E.; Craig, Matt; Pascual, Sergio; Greco, Johnny; Donath, Axel; Kerzendorf, Wolfgang; Littlefair, Stuart; Barentsen, Geert; D'Eugenio, Francesco; Weaver, Benjamin Alan	22	21	14
1610.007	VanderPlas, Jake	1	0	4
1610.015	Ritter, Christian; Côté, Benoit	2	1	4
1611.003	Bacon, Roland; Piqueras, Laure; Conseil, Simon; Richard, Johan; Shepherd, Martin	5	4	9
1611.010	Terlouw, J.P.; Vogelaar, M.G.R.	2	1	1
1611.012	Kavanagh, Bradley; Catena, Riccardo; Kouvaris, Chris	3	2	1
1611.014	Reese, Daniel R.	1	0	2
1611.016	Schnetter, Erik; Hawley, Scott; Hawke, Ian	3	2	1
1611.017	Barbary, Kyle; Barclay, Tom; Biswas, Rahul; Craig, Matt; Feindt, Ulrich; Friesen, Brian; Goldstein, Danny; Jha, Saurabh; Rodney, Steve; Sofiatti, Caroline; Thomas, Rollin C.; Wood-Vasey, Michael	12	11	10
1611.021	Punzo, Davide; van der Hulst, Thijs; Roerdink, Jos; Fillion-Robin, Jean-Christophe	4	3	1
1612.009	de Val-Borro, Miguel; Wilson, Thomas G.	2	1	2
1612.014	Badnell, Nigel R.	1	0	1
1612.018	Tsiaras, A.; Waldmann, I. P.; Rocchetto, M.; Varley, R.; Morello, G.; Damiano, M.; Tinetti, G.	7	6	1
1701.005	Barklem, Paul S.	1	0	3
1701.006	Barklem, Paul S.	1	0	1
1703.011	Kerutt, Josephine	1	0	4
1704.006	Sidorin, Vojtech	1	0	1
1705.001	Oemler, A.; Clardy, K.; Kelson, D.; Walth, G.; Villanueva, E.	5	4	9
1706.001	Barragán, Oscar; Gandolfi, Davide	2	1	7
1707.001	Wenger, Trey V.; Kepley, Amanda K.; Balser, Dana S.	3	2	1
1708.009	Stempels, Eric; Telting, John	2	1	1
1708.016	Campana, R.	1	0	1
1709.005	Bramich, Daniel	1	0	2
1710.001	Pokorny, Martin; Law, Casey J.	2	1	2
1710.013	Kestener, Pierre	1	0	1
1710.017	Kurucz, Robert L.	1	0	2
1710.021	Lyke, Jim; Do, Tuan; Boehle, Anna; Campbell, Randy; Chappell, Sam; Fitzgerald, Mike; Gasawy, Tom; Iserlohe, Christof; Krabbe, Alfred; Larkin, James; Lockhard, Kelly; Lu, Jessica; Mieda, Etsuko; McElwain, Mike; Perrin, Marshall; Rudy, Alex; Sitarski, Breann; Vayner, Andrey; Walth, Greg; Weiss, Jason; Wizanski, Tommer; Wright, Shelley	22	21	3
1711.009	Eufrasio, Rafael T.	1	0	1
1711.010	Mateu, Cecilia	1	0	2
1712.003	Benítez-Llambay, Alejandro	1	0	2
1712.015	Shahmoradi, Amir; Nemiroff, Robert J.	2	1	1
1801.003	Stan Development Team	0	0	2
1802.004	Sharma, Ravi; Gyanchandani, Dolly; Kulkarni, Sarang; Gupta, Neeraj; Pathak, Vineet; Pande, Arti; Joshi, Unmesh	7	6	1
1803.004	Demorest, Paul B.	1	0	3
1804.003	van Diepen, Ger; Dijkema, Tammo Jan	2	1	5
1804.021	Wallin, Anders E.E.; Price, Danny C.; Carson, Cantwell G.; Meynadier, Frédéric	4	3	1
1804.026	Sabiu, Cristiano	1	0	2
1805.014	Petit, J.-M.; Kavelaars, J.J.; Gladman, B.; Alexandersen, M.	4	3	2
1805.015	Kochukhov, O.	1	0	4
1805.019	Bachetti, Matteo	1	0	2
1805.021	Kamann, Sebastian	1	0	2
1806.004	Caselden, Dan; Westin, Paul III; Meisner, Aaron; Kuchner, Marc; Colin, Guillaume	5	4	2
1806.024	Mevius, Maaijke	1	0	5
1807.005	Sutherland, Ralph; Dopita, Mike; Binette, Luc; Groves, Brent	4	3	3
1807.028	Barclay, Thomas	1	0	1
1808.002	Gallardo, Tabare	1	0	1
1809.008	Guo, Hengxiao; Shen, Yue; Wang, Shu	3	2	3
1810.021	Geller, Aaron M.; Gurvich, Alex	2	1	1
1812.001	Wenger, Trey V.	1	0	1
1812.013	Lightkurve Collaboration; Cardoso, José Vinícius de Miranda; Hedges, Christina; Gully-Santiago, Michael; Saunders, Nicholas; Cody, Ann Marie; Barclay, Thomas; Hall, Oliver; Sagear, Sheila; Turtelboom, Emma; Zhang, Johnny; Tzanidakis, Andy; Mighell, Ken; Coughlin, Jeff; Bell, Keaton; Berta-Thompson, Zach; Williams, Peter; Dotson, Jessie; Barentsen, Geert	18	18	2
1902.007	Luo, Jing; Ransom, Scott; Demorest, Paul; van Haasteren, Rutger; Ray, Paul; Stovall, Kevin; Bachetti, Matteo; Archibald, Anne; Kerr, Matthew; Colen, Jonathan; Jenet, Fredrick	11	10	2
1903.003	Günther, Maximilian N.; Daylan, Tansu	2	1	1
9909.003	Alard, Christophe; Lupton, Robert	2	1	2
9910.002	Gray, Richard O.	1	0	14
9910.005	Arnaud, Keith; Dorman, Ben; Gordon, Craig	3	2	9
9911.001	Ivezic, Zeljko; Nenkova, Maia; Elitzur, Moshe	3	2	4
9911.003	Associated Universities, Inc.	1	0	4
